,filename,letter,TM,number,year,region
11283,Nu_663_7181.jpg,Nu,663,7181,-273,Memphite
11284,Eta_5259_3186.jpg,Eta,5259,3186,-46,Oxyrhynchite
11285,Pi_5838_8378.jpg,Pi,5838,8378,-282,1st Upper Nome
11286,Omega_283_13056.jpg,Omega,283,13056,-135,Pathyrite?
11287,Pi_1137_8703.jpg,Pi,1137,8703,-254,Arsinoite?
11288,Theta_253_3977.jpg,Theta,253,3977,-136,Pathyrite
11289,Upsilon_665_11478.jpg,Upsilon,665,11478,-259,Jordan
11290,Omicron_121853_7539.jpg,Omicron,121853,7539,-267,Oxyrhynchite
11291,Rho_3403_9233.jpg,Rho,3403,9233,-158,Memphite
11292,Eta_5850_3136.jpg,Eta,5850,3136,-223,Apollonopolite
11293,Rho_18570_8945.jpg,Rho,18570,8945,-18,Alexandria
11294,Lambda_2089_5780.jpg,Lambda,2089,5780,-258,Palestina?
11295,Eta_3563_3300.jpg,Eta,3563,3300,-117,Peri Thebas
11296,Omicron_2482_7981.jpg,Omicron,2482,7981,-209,Memphite
11297,Epsilon_290_2738.jpg,Epsilon,290,2738,-130,Pathyrite?
11298,Omega_951_13016.jpg,Omega,951,13016,-250,Arsinoite?
11299,Zeta_3415_2903.jpg,Zeta,3415,2903,-162,Memphite
11300,Beta_44623_733.jpg,Beta,44623,733,-134,Herakleopolite
11301,Sigma_1527_10041.jpg,Sigma,1527,10041,-256,Arsinoite
11302,Delta_78025_1601.jpg,Delta,78025,1601,-33,Alexandria
11303,Pi_17894_8320.jpg,Pi,17894,8320,-21,Oxyrhynchite
11304,Eta_18552_3068.jpg,Eta,18552,3068,-15,Alexandria
11305,Iota_78025_4082.jpg,Iota,78025,4082,-33,Alexandria
11306,Epsilon_13542_2285.jpg,Epsilon,13542,2285,-12,Arsinoite
11307,Omicron_254_8131.jpg,Omicron,254,8131,-131,Pathyrite
11308,Epsilon_18592_2239.jpg,Epsilon,18592,2239,-19,Alexandria
11309,Pi_3987_8487.jpg,Pi,3987,8487,-264,Kynopolite
11310,Upsilon_1516_11428.jpg,Upsilon,1516,11428,-257,Arsinoite
11311,Beta_253_991.jpg,Beta,253,991,-136,Pathyrite
11312,Eta_2837_3377.jpg,Eta,2837,3377,-152,Arsinoite
11313,Rho_18592_8942.jpg,Rho,18592,8942,-19,Alexandria
11314,Lambda_5579_5572.jpg,Lambda,5579,5572,-51,Arsinoite
11315,Nu_128_7250.jpg,Nu,128,7250,-98,Pathyrite
11316,Eta_253_3536.jpg,Eta,253,3536,-136,Pathyrite
11317,Eta_242_3551.jpg,Eta,242,3551,-103,Pathyrite
11318,Upsilon_18552_11018.jpg,Upsilon,18552,11018,-15,Alexandria
11319,Delta_2089_1968.jpg,Delta,2089,1968,-258,Palestina?
11320,Alpha_60_694.jpg,Alpha,60,694,-136,Pathyrite?
11321,Tau_3289_10629.jpg,Tau,3289,10629,-244,Arsinoite
11322,Rho_5291_9080.jpg,Rho,5291,9080,-31,Arsinoite
11323,Eta_316244_2980.jpg,Eta,316244,2980,-188,Arsinoite
11324,Nu_2821_7044.jpg,Nu,2821,7044,-264,Oxyrhynchite
11325,Upsilon_18499_11027.jpg,Upsilon,18499,11027,-13,Alexandria
11326,Nu_2379_7063.jpg,Nu,2379,7063,-257,Alexandria?
11327,Pi_665_8742.jpg,Pi,665,8742,-259,Jordan
11328,Omicron_3680_7871.jpg,Omicron,3680,7871,-113,Arsinoite
11329,Nu_44733_6660.jpg,Nu,44733,6660,-145,Herakleopolite
11330,Omega_44625_12567.jpg,Omega,44625,12567,-132,Aphroditopolite or Arsinoite or Herakleopolite?
11331,Delta_703255_1566.jpg,Delta,703255,1566,-190,Herakleopolite
11332,Upsilon_3676_11259.jpg,Upsilon,3676,11259,-117,Arsinoite
11333,Alpha_3682_369.jpg,Alpha,3682,369,-112,Arsinoite
11334,Rho_290_9422.jpg,Rho,290,9422,-130,Pathyrite?
11335,Epsilon_3682_2490.jpg,Epsilon,3682,2490,-112,Arsinoite
11336,Alpha_5699_246.jpg,Alpha,5699,246,-47,Herakleopolite
11337,Sigma_818_10099.jpg,Sigma,818,10099,-255,Arsinoite?
11338,Upsilon_3433_11280.jpg,Upsilon,3433,11280,-162,Memphite
11339,Mu_1526_6444.jpg,Mu,1526,6444,-256,Memphite?
11340,Nu_253_7214.jpg,Nu,253,7214,-136,Pathyrite
11341,Epsilon_44603_2226.jpg,Epsilon,44603,2226,-223,Apollonopolite
11342,Alpha_44624_90.jpg,Alpha,44624,90,-133,Oxyrhynchite or Herakleopolite?
11343,Rho_18552_8953.jpg,Rho,18552,8953,-15,Alexandria
11344,Iota_4196_4366.jpg,Iota,4196,4366,-237,Herakleopolite
11345,Lambda_5253_5592.jpg,Lambda,5253,5592,-57,Oxyrhynchite
11346,Eta_834_3494.jpg,Eta,834,3494,-255,Memphite?
11347,Mu_1539_6430.jpg,Mu,1539,6430,-253,Arsinoite?
11348,Phi_257_11935.jpg,Phi,257,11935,-127,Pathyrite
11349,Phi_128_11973.jpg,Phi,128,11973,-98,Pathyrite
11350,Omicron_41479_7608.jpg,Omicron,41479,7608,-67,Arsinoite
11351,Theta_3686_3777.jpg,Theta,3686,3777,-111,Arsinoite
11352,Theta_316241_3606.jpg,Theta,316241,3606,-189,Arsinoite
11353,Theta_44603_3637.jpg,Theta,44603,3637,-223,Apollonopolite
11354,Upsilon_3415_11291.jpg,Upsilon,3415,11291,-162,Memphite
11355,Xi_3432_7386.jpg,Xi,3432,7386,-160,Memphite
11356,Lambda_1579_5795.jpg,Lambda,1579,5795,-241,Arsinoite?
11357,Theta_121853_3609.jpg,Theta,121853,3609,-267,Oxyrhynchite
11358,Kappa_44624_4811.jpg,Kappa,44624,4811,-133,Oxyrhynchite or Herakleopolite?
11359,Nu_4911_6881.jpg,Nu,4911,6881,-51,Herakleopolite
11360,Epsilon_2837_2592.jpg,Epsilon,2837,2592,-152,Arsinoite
11361,Tau_3676_10582.jpg,Tau,3676,10582,-117,Arsinoite
11362,Kappa_4344_5029.jpg,Kappa,4344,5029,-218,Oxyrhynchite
11363,Lambda_243_5919.jpg,Lambda,243,5919,-101,Pathyrite
11364,Upsilon_3403_11302.jpg,Upsilon,3403,11302,-158,Memphite
11365,Tau_5259_10469.jpg,Tau,5259,10469,-46,Oxyrhynchite
11366,Upsilon_243_11524.jpg,Upsilon,243,11524,-101,Pathyrite
11367,Delta_4911_1793.jpg,Delta,4911,1793,-51,Herakleopolite
11368,Gamma_1011_1468.jpg,Gamma,1011,1468,-241,Memphite?
11369,Rho_663_9415.jpg,Rho,663,9415,-273,Memphite
11370,Alpha_1511_557.jpg,Alpha,1511,557,-257,Palestina?
11371,Lambda_3098_5737.jpg,Lambda,3098,5737,-109,Hermopolite
11372,Omicron_11316_7677.jpg,Omicron,11316,7677,-18,Arsinoite
11373,Phi_243_11951.jpg,Phi,243,11951,-101,Pathyrite
11374,Rho_243_9461.jpg,Rho,243,9461,-101,Pathyrite
11375,Beta_18552_750.jpg,Beta,18552,750,-15,Alexandria
11376,Mu_44617_6040.jpg,Mu,44617,6040,-135,Herakleopolite
11377,Theta_977098_3589.jpg,Theta,977098,3589,-190,Memphite?
11378,Upsilon_818_11470.jpg,Upsilon,818,11470,-255,Arsinoite?
11379,Phi_5836_11710.jpg,Phi,5836,11710,-310,1st Upper Nome
11380,Alpha_17894_153.jpg,Alpha,17894,153,-21,Oxyrhynchite
11381,Xi_3433_7382.jpg,Xi,3433,7382,-162,Memphite
11382,Kappa_44733_4798.jpg,Kappa,44733,4798,-145,Herakleopolite
11383,Delta_3682_1848.jpg,Delta,3682,1848,-112,Arsinoite
11384,Chi_3433_12224.jpg,Chi,3433,12224,-162,Memphite
11385,Psi_243_12490.jpg,Psi,243,12490,-101,Pathyrite
11386,Delta_69805_1606.jpg,Delta,69805,1606,-86,Herakleopolite
11387,Pi_254_8773.jpg,Pi,254,8773,-131,Pathyrite
11388,Omega_262_13059.jpg,Omega,262,13059,-170,Pathyrite
11389,Nu_2379_7065.jpg,Nu,2379,7065,-257,Alexandria?
11390,Upsilon_18552_11016.jpg,Upsilon,18552,11016,-15,Alexandria
11391,Iota_11316_4207.jpg,Iota,11316,4207,-18,Arsinoite
11392,Omega_121852_12535.jpg,Omega,121852,12535,-270,Oxyrhynchite
11393,Epsilon_4927_2416.jpg,Epsilon,4927,2416,-47,Herakleopolite
11394,Nu_127_7256.jpg,Nu,127,7256,-99,Pathyrite
11395,Mu_1539_6433.jpg,Mu,1539,6433,-253,Arsinoite?
11396,Sigma_60_10189.jpg,Sigma,60,10189,-136,Pathyrite?
11397,Rho_4196_9153.jpg,Rho,4196,9153,-237,Herakleopolite
11398,Delta_3686_1842.jpg,Delta,3686,1842,-111,Arsinoite
11399,Phi_2801_11850.jpg,Phi,2801,11850,-83,Arsinoite
11400,Omega_7883_12668.jpg,Omega,7883,12668,-197,?
11401,Omicron_3099_7936.jpg,Omicron,3099,7936,-109,Hermopolite
11402,Alpha_1527_544.jpg,Alpha,1527,544,-256,Arsinoite
11403,Kappa_112437_4776.jpg,Kappa,112437,4776,-3,Oxyrhynchite
11404,Tau_4912_10502.jpg,Tau,4912,10502,-50,Herakleopolite
11405,Omicron_128_8170.jpg,Omicron,128,8170,-98,Pathyrite
11406,Epsilon_3093_2583.jpg,Epsilon,3093,2583,-109,Hermopolite
11407,Rho_2089_9311.jpg,Rho,2089,9311,-258,Palestina?
11408,Phi_7883_11687.jpg,Phi,7883,11687,-197,?
11409,Eta_60_3580.jpg,Eta,60,3580,-136,Pathyrite?
11410,Pi_3094_8602.jpg,Pi,3094,8602,-108,Hermopolite
11411,Pi_3686_8506.jpg,Pi,3686,8506,-111,Arsinoite
11412,Chi_112437_12011.jpg,Chi,112437,12011,-3,Oxyrhynchite
11413,Nu_13019_6751.jpg,Nu,13019,6751,-8,Arsinoite
11414,Kappa_131_5348.jpg,Kappa,131,5348,-109,Pathyrite
11415,Iota_1539_4565.jpg,Iota,1539,4565,-253,Arsinoite?
11416,Kappa_44878_4796.jpg,Kappa,44878,4796,-100,Pathyrite
11417,Beta_11315_762.jpg,Beta,11315,762,-19,Arsinoite
11418,Delta_283_2057.jpg,Delta,283,2057,-135,Pathyrite?
11419,Epsilon_316242_2154.jpg,Epsilon,316242,2154,-188,Arsinoite
11420,Kappa_56_5372.jpg,Kappa,56,5372,-113,Pathyrite
11421,Tau_60_10888.jpg,Tau,60,10888,-136,Pathyrite?
11422,Delta_3093_1936.jpg,Delta,3093,1936,-109,Hermopolite
11423,Epsilon_121853_2169.jpg,Epsilon,121853,2169,-267,Oxyrhynchite
11424,Eta_4820_3241.jpg,Eta,4820,3241,-72,Herakleopolite
11425,Alpha_18497_149.jpg,Alpha,18497,149,-13,Alexandria
11426,Alpha_3409_421.jpg,Alpha,3409,421,-163,Memphite
11427,Pi_1509_8698.jpg,Pi,1509,8698,-257,Athrybite?
11428,Eta_127_3572.jpg,Eta,127,3572,-99,Pathyrite
11429,Rho_254_9448.jpg,Rho,254,9448,-131,Pathyrite
11430,Tau_44603_10300.jpg,Tau,44603,10300,-223,Apollonopolite
11431,Rho_4911_9121.jpg,Rho,4911,9121,-51,Herakleopolite
11432,Upsilon_5259_11150.jpg,Upsilon,5259,11150,-46,Oxyrhynchite
11433,Sigma_3444_9896.jpg,Sigma,3444,9896,-161,Memphite
11434,Rho_13019_8991.jpg,Rho,13019,8991,-8,Arsinoite
11435,Pi_3689_8503.jpg,Pi,3689,8503,-109,Arsinoite
11436,Iota_3409_4449.jpg,Iota,3409,4449,-163,Memphite
11437,Kappa_4912_4999.jpg,Kappa,4912,4999,-50,Herakleopolite
11438,Upsilon_1536_11412.jpg,Upsilon,1536,11412,-254,Memphite?
11439,Kappa_1526_5227.jpg,Kappa,1526,5227,-256,Memphite?
11440,Eta_316241_2992.jpg,Eta,316241,2992,-189,Arsinoite
11441,Mu_3409_6318.jpg,Mu,3409,6318,-163,Memphite
11442,Lambda_121852_5406.jpg,Lambda,121852,5406,-270,Oxyrhynchite
11443,Epsilon_3286_2554.jpg,Epsilon,3286,2554,-218,Arsinoite
11444,Iota_44625_4109.jpg,Iota,44625,4109,-132,Aphroditopolite or Arsinoite or Herakleopolite?
11445,Sigma_3099_9944.jpg,Sigma,3099,9944,-109,Hermopolite
11446,Iota_905_4618.jpg,Iota,905,4618,-250,Arsinoite?
11447,Upsilon_2821_11354.jpg,Upsilon,2821,11354,-264,Oxyrhynchite
11448,Omicron_13019_7665.jpg,Omicron,13019,7665,-8,Arsinoite
11449,Zeta_4932_2881.jpg,Zeta,4932,2881,-45,Herakleopolite
11450,Nu_60_7261.jpg,Nu,60,7261,-136,Pathyrite?
11451,Mu_663_6504.jpg,Mu,663,6504,-273,Memphite
11452,Eta_130532_2994.jpg,Eta,130532,2994,-42,Arsinoite
11453,Mu_5837_6150.jpg,Mu,5837,6150,-284,1st Upper Nome
11454,Nu_2089_7072.jpg,Nu,2089,7072,-258,Palestina?
11455,Lambda_144_5934.jpg,Lambda,144,5934,-186,Pathyrite
11456,Phi_18560_11638.jpg,Phi,18560,11638,-22,Alexandria
11457,Sigma_3099_9940.jpg,Sigma,3099,9940,-109,Hermopolite
11458,Tau_905_10789.jpg,Tau,905,10789,-250,Arsinoite?
11459,Mu_121853_5990.jpg,Mu,121853,5990,-267,Oxyrhynchite
11460,Eta_44625_3030.jpg,Eta,44625,3030,-132,Aphroditopolite or Arsinoite or Herakleopolite?
11461,Gamma_60_1557.jpg,Gamma,60,1557,-136,Pathyrite?
11462,Epsilon_2818_2599.jpg,Epsilon,2818,2599,-261,Oxyrhynchite
11463,Eta_2837_3375.jpg,Eta,2837,3375,-152,Arsinoite
11464,Iota_1011_4602.jpg,Iota,1011,4602,-241,Memphite?
11465,Theta_5836_3711.jpg,Theta,5836,3711,-310,1st Upper Nome
11466,Theta_3432_3814.jpg,Theta,3432,3814,-160,Memphite
11467,Sigma_1568_10025.jpg,Sigma,1568,10025,-248,Arsinoite
11468,Nu_3444_6969.jpg,Nu,3444,6969,-161,Memphite
11469,Phi_250_11945.jpg,Phi,250,11945,-139,Pathyrite?
11470,Rho_5259_9091.jpg,Rho,5259,9091,-46,Oxyrhynchite
11471,Rho_5699_9059.jpg,Rho,5699,9059,-47,Herakleopolite
11472,Delta_3093_1940.jpg,Delta,3093,1940,-109,Hermopolite
11473,Omicron_4196_7833.jpg,Omicron,4196,7833,-237,Herakleopolite
11474,Upsilon_255_11503.jpg,Upsilon,255,11503,-129,Pathyrite
11475,Chi_3286_12254.jpg,Chi,3286,12254,-218,Arsinoite
11476,Iota_1011_4605.jpg,Iota,1011,4605,-241,Memphite?
11477,Mu_131_6573.jpg,Mu,131,6573,-109,Pathyrite
11478,Pi_3682_8513.jpg,Pi,3682,8513,-112,Arsinoite
11479,Kappa_255_5310.jpg,Kappa,255,5310,-129,Pathyrite
11480,Gamma_3433_1324.jpg,Gamma,3433,1324,-162,Memphite
11481,Kappa_4820_5022.jpg,Kappa,4820,5022,-72,Herakleopolite
11482,Kappa_250_5326.jpg,Kappa,250,5326,-139,Pathyrite?
11483,Lambda_44603_5455.jpg,Lambda,44603,5455,-223,Apollonopolite
11484,Nu_4907_6885.jpg,Nu,4907,6885,-51,Herakleopolite
11485,Rho_3681_9184.jpg,Rho,3681,9184,-112,Arsinoite
11486,Pi_1568_8663.jpg,Pi,1568,8663,-248,Arsinoite
11487,Eta_254_3530.jpg,Eta,254,3530,-131,Pathyrite
11488,Pi_41479_8277.jpg,Pi,41479,8277,-67,Arsinoite
11489,Sigma_283_10123.jpg,Sigma,283,10123,-135,Pathyrite?
11490,Eta_13019_3101.jpg,Eta,13019,3101,-8,Arsinoite
11491,Omicron_144_8162.jpg,Omicron,144,8162,-186,Pathyrite
11492,Alpha_144_675.jpg,Alpha,144,675,-186,Pathyrite
11493,Rho_3682_9182.jpg,Rho,3682,9182,-112,Arsinoite
11494,Omega_3098_12894.jpg,Omega,3098,12894,-109,Hermopolite
11495,Iota_703255_4030.jpg,Iota,703255,4030,-190,Herakleopolite
11496,Gamma_13542_1133.jpg,Gamma,13542,1133,-12,Arsinoite
11497,Delta_3680_1857.jpg,Delta,3680,1857,-113,Arsinoite
11498,Lambda_1137_5837.jpg,Lambda,1137,5837,-254,Arsinoite?
11499,Epsilon_3099_2566.jpg,Epsilon,3099,2566,-109,Hermopolite
11500,Xi_1568_7432.jpg,Xi,1568,7432,-248,Arsinoite
11501,Eta_4927_3212.jpg,Eta,4927,3212,-47,Herakleopolite
11502,Rho_3099_9257.jpg,Rho,3099,9257,-109,Hermopolite
11503,Delta_4907_1796.jpg,Delta,4907,1796,-51,Herakleopolite
11504,Omega_44624_12572.jpg,Omega,44624,12572,-133,Oxyrhynchite or Herakleopolite?
11505,Lambda_1526_5819.jpg,Lambda,1526,5819,-256,Memphite?
11506,Tau_951_10778.jpg,Tau,951,10778,-250,Arsinoite?
11507,Omega_3682_12817.jpg,Omega,3682,12817,-112,Arsinoite
11508,Pi_5255_8424.jpg,Pi,5255,8424,-44,Oxyrhynchite
11509,Epsilon_257_2753.jpg,Epsilon,257,2753,-127,Pathyrite
11510,Pi_1539_8670.jpg,Pi,1539,8670,-253,Arsinoite?
11511,Gamma_818_1480.jpg,Gamma,818,1480,-255,Arsinoite?
11512,Alpha_7883_208.jpg,Alpha,7883,208,-197,?
11513,Alpha_1527_542.jpg,Alpha,1527,542,-256,Arsinoite
11514,Kappa_112437_4774.jpg,Kappa,112437,4774,-3,Oxyrhynchite
11515,Omicron_5850_7711.jpg,Omicron,5850,7711,-223,Apollonopolite
11516,Tau_3094_10659.jpg,Tau,3094,10659,-108,Hermopolite
11517,Tau_254_10836.jpg,Tau,254,10836,-131,Pathyrite
11518,Tau_1568_10729.jpg,Tau,1568,10729,-248,Arsinoite
11519,Omega_253_13078.jpg,Omega,253,13078,-136,Pathyrite
11520,Sigma_818_10098.jpg,Sigma,818,10098,-255,Arsinoite?
11521,Beta_131_1013.jpg,Beta,131,1013,-109,Pathyrite
11522,Rho_69805_8889.jpg,Rho,69805,8889,-86,Herakleopolite
11523,Chi_257_12359.jpg,Chi,257,12359,-127,Pathyrite
11524,Theta_3286_3838.jpg,Theta,3286,3838,-218,Arsinoite
11525,Iota_3593_4419.jpg,Iota,3593,4419,-111,Peri Thebas?
11526,Lambda_11515_5510.jpg,Lambda,11515,5510,-4,Arsinoite
11527,Pi_1945_8644.jpg,Pi,1945,8644,-251,Arsinoite?
11528,Theta_977098_3587.jpg,Theta,977098,3587,-190,Memphite?
11529,Mu_1536_6437.jpg,Mu,1536,6437,-254,Memphite?
11530,Xi_2089_7423.jpg,Xi,2089,7423,-258,Palestina?
11531,Rho_8337_9018.jpg,Rho,8337,9018,-168,Arsinoite
11532,Nu_3099_7013.jpg,Nu,3099,7013,-109,Hermopolite
11533,Chi_3097_12263.jpg,Chi,3097,12263,-110,Hermopolite
11534,Tau_121852_10239.jpg,Tau,121852,10239,-270,Oxyrhynchite
11535,Rho_17894_8977.jpg,Rho,17894,8977,-21,Oxyrhynchite
11536,Kappa_5553_4961.jpg,Kappa,5553,4961,-170,Arsinoite
11537,Nu_4912_6874.jpg,Nu,4912,6874,-50,Herakleopolite
11538,Beta_5579_799.jpg,Beta,5579,799,-51,Arsinoite
11539,Nu_665_7173.jpg,Nu,665,7173,-259,Jordan
11540,Eta_18499_3078.jpg,Eta,18499,3078,-13,Alexandria
11541,Sigma_3740_9850.jpg,Sigma,3740,9850,-92,Arsinoite
11542,Nu_283_7193.jpg,Nu,283,7193,-135,Pathyrite?
11543,Delta_69805_1607.jpg,Delta,69805,1607,-86,Herakleopolite
11544,Lambda_41479_5460.jpg,Lambda,41479,5460,-67,Arsinoite
11545,Nu_18503_6721.jpg,Nu,18503,6721,-13,Alexandria
11546,Kappa_254_5316.jpg,Kappa,254,5316,-131,Pathyrite
11547,Tau_3094_10657.jpg,Tau,3094,10657,-108,Hermopolite
11548,Sigma_1137_10068.jpg,Sigma,1137,10068,-254,Arsinoite?
11549,Tau_2482_10688.jpg,Tau,2482,10688,-209,Memphite
11550,Kappa_4196_5032.jpg,Kappa,4196,5032,-237,Herakleopolite
11551,Pi_1568_8664.jpg,Pi,1568,8664,-248,Arsinoite
11552,Chi_7883_12088.jpg,Chi,7883,12088,-197,?
11553,Xi_5291_7340.jpg,Xi,5291,7340,-31,Arsinoite
11554,Nu_1568_7099.jpg,Nu,1568,7099,-248,Arsinoite
11555,Lambda_283_5886.jpg,Lambda,283,5886,-135,Pathyrite?
11556,Alpha_1575_524.jpg,Alpha,1575,524,-243,Arsinoite
11557,Tau_3740_10550.jpg,Tau,3740,10550,-92,Arsinoite
11558,Epsilon_18552_2252.jpg,Epsilon,18552,2252,-15,Alexandria
11559,Upsilon_69805_10949.jpg,Upsilon,69805,10949,-86,Herakleopolite
11560,Tau_4911_10507.jpg,Tau,4911,10507,-51,Herakleopolite
11561,Epsilon_121853_2168.jpg,Epsilon,121853,2168,-267,Oxyrhynchite
11562,Iota_2801_4512.jpg,Iota,2801,4512,-83,Arsinoite
11563,Eta_23306_3047.jpg,Eta,23306,3047,-13,Herakleopolite
11564,Alpha_5853_214.jpg,Alpha,5853,214,-222,Apollonopolite
11565,Sigma_290_10116.jpg,Sigma,290,10116,-130,Pathyrite?
11566,Eta_4932_3208.jpg,Eta,4932,3208,-45,Herakleopolite
11567,Mu_1526_6443.jpg,Mu,1526,6443,-256,Memphite?
11568,Omega_2133_12938.jpg,Omega,2133,12938,-253,Herakleopolite or Arsinoite?
11569,Delta_1945_1972.jpg,Delta,1945,1972,-251,Arsinoite?
11570,Sigma_250_10150.jpg,Sigma,250,10150,-139,Pathyrite?
11571,Sigma_44624_9591.jpg,Sigma,44624,9591,-133,Oxyrhynchite or Herakleopolite?
11572,Epsilon_1575_2646.jpg,Epsilon,1575,2646,-243,Arsinoite
11573,Sigma_5837_9732.jpg,Sigma,5837,9732,-284,1st Upper Nome
11574,Iota_44878_4094.jpg,Iota,44878,4094,-100,Pathyrite
11575,Alpha_121852_44.jpg,Alpha,121852,44,-270,Oxyrhynchite
11576,Lambda_945_5853.jpg,Lambda,945,5853,-250,?
11577,Rho_905_9391.jpg,Rho,905,9391,-250,Arsinoite?
11578,Omicron_18592_7615.jpg,Omicron,18592,7615,-19,Alexandria
11579,Xi_3289_7394.jpg,Xi,3289,7394,-244,Arsinoite
11580,Tau_242_10860.jpg,Tau,242,10860,-103,Pathyrite
11581,Xi_5836_7326.jpg,Xi,5836,7326,-310,1st Upper Nome
11582,Lambda_3098_5738.jpg,Lambda,3098,5738,-109,Hermopolite
11583,Iota_121852_4066.jpg,Iota,121852,4066,-270,Oxyrhynchite
11584,Gamma_945_1470.jpg,Gamma,945,1470,-250,?
11585,Unknown_818_2847.jpg,Unknown,818,2847,-255,Arsinoite?
11586,Iota_1539_4563.jpg,Iota,1539,4563,-253,Arsinoite?
11587,Sigma_131_10174.jpg,Sigma,131,10174,-109,Pathyrite
11588,Chi_316254_11994.jpg,Chi,316254,11994,-184,Arsinoite
11589,Gamma_3409_1340.jpg,Gamma,3409,1340,-163,Memphite
11590,Theta_3593_3799.jpg,Theta,3593,3799,-111,Peri Thebas?
11591,Iota_5553_4285.jpg,Iota,5553,4285,-170,Arsinoite
11592,Mu_316254_5972.jpg,Mu,316254,5972,-184,Arsinoite
11593,Chi_316254_11993.jpg,Chi,316254,11993,-184,Arsinoite
11594,Eta_44623_3038.jpg,Eta,44623,3038,-134,Herakleopolite
11595,Tau_44625_10281.jpg,Tau,44625,10281,-132,Aphroditopolite or Arsinoite or Herakleopolite?
11596,Omicron_1803_8003.jpg,Omicron,1803,8003,-243,Arsinoite?
11597,Omega_130532_12533.jpg,Omega,130532,12533,-42,Arsinoite
11598,Epsilon_4344_2454.jpg,Epsilon,4344,2454,-218,Oxyrhynchite
11599,Sigma_3680_9879.jpg,Sigma,3680,9879,-113,Arsinoite
11600,Omicron_3097_7947.jpg,Omicron,3097,7947,-110,Hermopolite
11601,Theta_3099_3844.jpg,Theta,3099,3844,-109,Hermopolite
11602,Nu_3094_7027.jpg,Nu,3094,7027,-108,Hermopolite
11603,Eta_130532_2996.jpg,Eta,130532,2996,-42,Arsinoite
11604,Beta_3094_913.jpg,Beta,3094,913,-108,Hermopolite
11605,Alpha_663_608.jpg,Alpha,663,608,-273,Memphite
11606,Omega_243_13090.jpg,Omega,243,13090,-101,Pathyrite
11607,Pi_316254_8202.jpg,Pi,316254,8202,-184,Arsinoite
11608,Omega_4912_12754.jpg,Omega,4912,12754,-50,Herakleopolite
11609,Nu_3283_7008.jpg,Nu,3283,7008,-222,Arsinoite
11610,Alpha_18592_120.jpg,Alpha,18592,120,-19,Alexandria
11611,Pi_18560_8294.jpg,Pi,18560,8294,-22,Alexandria
11612,Iota_8337_4229.jpg,Iota,8337,4229,-168,Arsinoite
11613,Kappa_18499_4856.jpg,Kappa,18499,4856,-13,Alexandria
11614,Delta_3740_1834.jpg,Delta,3740,1834,-92,Arsinoite
11615,Omega_17894_12626.jpg,Omega,17894,12626,-21,Oxyrhynchite
11616,Kappa_2818_5166.jpg,Kappa,2818,5166,-261,Oxyrhynchite
11617,Nu_1526_7119.jpg,Nu,1526,7119,-256,Memphite?
11618,Alpha_11515_176.jpg,Alpha,11515,176,-4,Arsinoite
11619,Kappa_121853_4765.jpg,Kappa,121853,4765,-267,Oxyrhynchite
11620,Epsilon_1011_2695.jpg,Epsilon,1011,2695,-241,Memphite?
11621,Omicron_3686_7855.jpg,Omicron,3686,7855,-111,Arsinoite
11622,Alpha_5850_220.jpg,Alpha,5850,220,-223,Apollonopolite
11623,Phi_665_11918.jpg,Phi,665,11918,-259,Jordan
11624,Rho_3676_9195.jpg,Rho,3676,9195,-117,Arsinoite
11625,Iota_44617_4124.jpg,Iota,44617,4124,-135,Herakleopolite
11626,Delta_4927_1788.jpg,Delta,4927,1788,-47,Herakleopolite
11627,Beta_3403_882.jpg,Beta,3403,882,-158,Memphite
11628,Gamma_3676_1306.jpg,Gamma,3676,1306,-117,Arsinoite
11629,Eta_316254_2976.jpg,Eta,316254,2976,-184,Arsinoite
11630,Lambda_262_5894.jpg,Lambda,262,5894,-170,Pathyrite
11631,Iota_3289_4460.jpg,Iota,3289,4460,-244,Arsinoite
11632,Chi_3433_12226.jpg,Chi,3433,12226,-162,Memphite
11633,Nu_4344_6906.jpg,Nu,4344,6906,-218,Oxyrhynchite
11634,Alpha_56_697.jpg,Alpha,56,697,-113,Pathyrite
11635,Delta_5579_1747.jpg,Delta,5579,1747,-51,Arsinoite
11636,Rho_121853_8869.jpg,Rho,121853,8869,-267,Oxyrhynchite
11637,Mu_78025_6004.jpg,Mu,78025,6004,-33,Alexandria
11638,Rho_127_9492.jpg,Rho,127,9492,-99,Pathyrite
11639,Mu_1536_6435.jpg,Mu,1536,6435,-254,Memphite?
11640,Kappa_17894_4868.jpg,Kappa,17894,4868,-21,Oxyrhynchite
11641,Delta_3283_1912.jpg,Delta,3283,1912,-222,Arsinoite
11642,Tau_18592_10314.jpg,Tau,18592,10314,-19,Alexandria
11643,Delta_1011_2023.jpg,Delta,1011,2023,-241,Memphite?
11644,Sigma_2837_9968.jpg,Sigma,2837,9968,-152,Arsinoite
11645,Rho_3097_9265.jpg,Rho,3097,9265,-110,Hermopolite
11646,Theta_316242_3603.jpg,Theta,316242,3603,-188,Arsinoite
11647,Iota_112437_4069.jpg,Iota,112437,4069,-3,Oxyrhynchite
11648,Delta_11316_1691.jpg,Delta,11316,1691,-18,Arsinoite
11649,Omega_663_13047.jpg,Omega,663,13047,-273,Memphite
11650,Gamma_18497_1119.jpg,Gamma,18497,1119,-13,Alexandria
11651,Theta_8337_3688.jpg,Theta,8337,3688,-168,Arsinoite
